arguments: 28 30 3 0.319884 0.360032 -0.280036 -0.0400481
loading features...

Initializing gridworld of size 28 by 22..
    Num states: 616
    Num actions: 8
recovered reward
-0.04, -0.04, -0.04, -0.04, -0.04, 0.04, -0.50, 0.04, -0.04, -0.68, -0.04, -0.04, -0.04, -0.71, -0.04, -0.04, -0.04, -0.74, -0.04, -0.04, -0.77, -0.04, -0.80, -0.04, -0.04, -0.82, -0.04, -0.04, 
-0.04, -0.04, -0.04, -0.63, -0.04, 0.21, 0.46, 0.21, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, -0.04, -0.04, -0.04, -0.04, 
-0.04, -0.04, -0.04, -0.04, -0.04, 0.22, 0.48, 0.22, -0.04, -0.04, 0.04, 0.12, 0.04, -0.04, -0.04, 0.14, 0.32, 0.14, -0.04, -0.04, 0.14, 0.32, 0.14, -0.04, -0.04, -0.04, -0.04, -0.04, 
-0.04, -0.60, -0.04, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, -0.04, 0.12, 0.28, 0.12, -0.04, -0.04, 0.13, 0.30, 0.13, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, -0.04, 0.05, 0.14, 0.05, 
-0.04, -0.04, -0.04, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, 0.04, 0.12, 0.04, 0.04, -0.04, -0.04, 0.12, 0.28, 0.12, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 0.14, 0.32, 0.14, 
-0.04, -0.04, -0.04, -0.04, -0.04, 0.14, 0.32, 0.14, -0.04, 0.12, 0.37, 0.30, 0.05, -0.04, -0.04, 0.04, 0.12, 0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 0.05, 0.14, 0.05, 
-0.57, -0.04, -0.04, -0.04, -0.04, 0.05, 0.14, 0.05, -0.04, 0.04, 0.30, 0.40, -0.25, -0.04, -0.04, -0.40, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 
-0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.46, -0.04, 0.05, 0.14, 0.05, -0.04, -0.04, -0.04, -0.04, -0.38, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 
-0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 0.04, 0.12, 0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 
-0.54, -0.04, -0.04, -0.52, -0.04, -0.04, -0.41, 0.12, 0.04, -0.04, -0.04, -0.04, -0.04, 0.12, 0.28, 0.12, -0.04, -0.04, -0.04, 0.05, -0.17, 0.05, -0.04, -0.32, -0.04, -0.04, -0.04, -0.04, 
-0.04, -0.04, -0.04, 0.04, 0.12, 0.04, 0.12, 0.28, 0.04, 0.12, 0.04, -0.04, -0.04, 0.04, 0.12, 0.04, -0.04, -0.04, -0.04, 0.14, 0.32, 0.14, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 
